product code,Product,Quantity,Unit Cost,Status,Open,Source Location,Dest. Location,Posting Date,Date Done,User,Advance Invoice No,Invoice No,Reference,Partner,Address,SK,C_ADM,Bank,Cost center,Dep,Gruop,M,Projects,Salis,Skyrius,Tax,Years,Pajamos/Sąnaudos,UOM,Packing List,Production Lot,IMEI,IMSI,ICCID,MSISDN,Date,Confirmed Delivery Date,Name,Amount,Rem. Quantity,Rem. Amount
,[LCV5-LTM-GL-BT] LCV5 4G Global BLE,10,46.691,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 8:27,,486044,RUP-54154,SO067692,[SP] CSM monitoring,"Stanislav, Továrenská 6171 901 01 Malacky",,,,,,,,,,,,,,PCS,PACK102667,,,,,,9/18/2023 8:27,,LCV5 4G Global BLE,466.91,,
,[TRACE5-LTM-IP67] Trace 5 LTM IP67,40,28.22025,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 8:48,,486261,RUP-54155,SO067733,[SP] 101 Solutions BV,"Herman Teuben, Waanderweg 138 7812 HZ Emmen",,,,,,,,,,,,,,PCS,PACK102745,,,,,,9/18/2023 8:48,,Trace 5 LTM IP67,1128.81,,
,[TRACE5-LTM-IP67 (Battery mounted)] Trace 5 LTM IP67 Battery mounted,50,30.4292,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 11:44,,486468,RUP-54162,SO067706,[SP] GPSNvision,"Paul Vergara, 14612 Calusa Palms Drive, Ft Myers 33919 Florida",,,,,,,,,,,,,,PCS,PACK102808,,,,,,9/18/2023 11:44,,Trace 5 LTM IP67 Battery mounted,1521.46,,
,[TRACE5-LTM-IP67 (Battery mounted)] Trace 5 LTM IP67 Battery mounted,50,30.3996,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 11:44,,486468,RUP-54162,SO067706,[SP] GPSNvision,"Paul Vergara, 14612 Calusa Palms Drive, Ft Myers 33919 Florida",,,,,,,,,,,,,,PCS,PACK102808,,,,,,9/18/2023 11:44,,Trace 5 LTM IP67 Battery mounted,1519.98,,
,[HCV5-LTM-GL-BT] HCV5 4G Global BLE,2,51.74,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 8:00,,486828,RUP-54152,SO067792,[SP] Traxxeo,"Dorian Labeeuw, rue Edouard Belin 1 1435 Mont-Saint-Guibert",,,,,,,,,,,,,,PCS,PACK102934,,,,,,9/18/2023 8:00,,HCV5 4G Global BLE,103.48,,
,[Pro5-LTM-GL-BT] Pro5 4G Global BLE,3,45.12333,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 10:13,,486831,RUP-54157,SO067794,[SP] PT INTIMAP,"Khunkun Kurniawan, ITC OFFICE COMPLEX ROXY MAS SHOP BLOK E2 NO.25 JL. KH. HASYIM ASHARI 125 CENTRAL // CONTACT : KUNKUN KURNIAWAN // TEL : (+62) 2 10150",,,,,,,,,,,,,,PCS,PACK102906,,,,,,9/18/2023 10:13,,Pro5 4G Global,135.37,,
,[Pro5-Lite-LTE-LA] Pro5-Lite-LA,1,34.14,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 8:13,,486944,RUP-54153,SO067804,[SP] TECNOLOGÍA Y ASOCIADOS SPA,"Pedro David Gascón Mendoza, ROVIDENCIA 1208 OF 207 2P PROVIDENCIA - 7500571 - Santiago de Chile",,,,,,,,,,,,,,PCS,PACK102896,,,,,,9/18/2023 8:13,,Pro5-Lite-LA,34.14,,
,[HCV5-LTM-GL-BT] HCV5 4G Global BLE,1,43.55,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 8:13,,486944,RUP-54153,SO067804,[SP] TECNOLOGÍA Y ASOCIADOS SPA,"Pedro David Gascón Mendoza, ROVIDENCIA 1208 OF 207 2P PROVIDENCIA - 7500571 - Santiago de Chile",,,,,,,,,,,,,,PCS,PACK102896,,,,,,9/18/2023 8:13,,HCV5 4G Global BLE,43.55,,
,[TRACE5-LTE-IP67-LA] TRACE5-LTE-IP67-LA,1,27.4,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 8:13,,486944,RUP-54153,SO067804,[SP] TECNOLOGÍA Y ASOCIADOS SPA,"Pedro David Gascón Mendoza, ROVIDENCIA 1208 OF 207 2P PROVIDENCIA - 7500571 - Santiago de Chile",,,,,,,,,,,,,,PCS,PACK102896,,,,,,9/18/2023 8:13,,TRACE5-LTE-IP67-LA,27.4,,
,[Pro5-Lite-LTE-LA] Pro5-Lite-LA,5,34.134,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 6:05,,487038,RUP-54150,SO067803,[SP] A001-ATCONSULTORS ASSESSORAMENT I SERVEIS AMERICA LLC,"FABIAN ARDILES, MARIO JOSE BESEN 1P72871, 1400NW 121 Ave. STE #100 33182 Miami, Florida",,,,,,,,,,,,,,PCS,PACK103093,,,,,,9/18/2023 6:05,,Pro5-Lite-LA,170.67,,
,[TRACE5-LTE-LA] TRACE5-LTE-LA,5,23.548,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 6:05,,487038,RUP-54150,SO067803,[SP] A001-ATCONSULTORS ASSESSORAMENT I SERVEIS AMERICA LLC,"FABIAN ARDILES, MARIO JOSE BESEN 1P72871, 1400NW 121 Ave. STE #100 33182 Miami, Florida",,,,,,,,,,,,,,PCS,PACK103093,,,,,,9/18/2023 6:05,,TRACE5-LTE-LA,117.74,,
,[TRACE5-LTE-LA] TRACE5-LTE-LA,12,23.5475,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 8:48,,487087,RUP-54156,SO067434,[SP] J&A IMPORTACIONES S.A.S,"Alexander Bedoya, CL 50 32 56 IN 102 N/A Medellin",,,,,,,,,,,,,,PCS,PACK102828,,,,,,9/18/2023 8:48,,TRACE5-LTE-LA,282.57,,
,[Pro5-Lite-LTE-LA] Pro5-Lite-LA,10,34.142,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 8:48,,487087,RUP-54156,SO067434,[SP] J&A IMPORTACIONES S.A.S,"Alexander Bedoya, CL 50 32 56 IN 102 N/A Medellin",,,,,,,,,,,,,,PCS,PACK102828,,,,,,9/18/2023 8:48,,Pro5-Lite-LA,341.42,,
,[1W-H3-05] RFID reader 1-WIRE (125kHZ),1,9.2,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 8:48,,487087,RUP-54156,SO067434,[SP] J&A IMPORTACIONES S.A.S,"Alexander Bedoya, CL 50 32 56 IN 102 N/A Medellin",,,,,,,,,,,,,,PCS,PACK102828,,,,,,9/18/2023 8:48,,1-wire RFID Reader 125 kHz / RFID kortelės skaitytuvas 125 kHz (,9.2,,
,[HCV5-LTM-GL-BT] HCV5 4G Global BLE,200,41.59745,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 11:00,,487168,RUP-54161,SO067645,[SP] WHITELABEL AMERICA,"Michel Rodriguez, 9653 McPherson Rd, Unit 203B 78045 Laredo, Texas",,,,,,,,,,,,,,PCS,PACK102626,,,,,,9/18/2023 10:59,,HCV5 4G Global BLE,8319.49,,
,[USB to CAN] USB to CAN Logger converter/USB i CAN konverteris adapteris,2,39.03,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 11:00,,487168,RUP-54161,SO067645,[SP] WHITELABEL AMERICA,"Michel Rodriguez, 9653 McPherson Rd, Unit 203B 78045 Laredo, Texas",,,,,,,,,,,,,,PCS,PACK102626,,,,,,9/18/2023 10:59,,USB to CAN Logger converter,78.06,,
,[391] EasyCAN (LCV),100,7.2265,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 11:00,,487168,RUP-54161,SO067645,[SP] WHITELABEL AMERICA,"Michel Rodriguez, 9653 McPherson Rd, Unit 203B 78045 Laredo, Texas",,,,,,,,,,,,,,PCS,PACK102626,,,,,,9/18/2023 10:59,,EasyCAN LCV (J1939),722.65,,
,[1W-H3-05] RFID reader 1-WIRE (125kHZ),50,9.2,done,,Final Production Warehouse (Kaunas),Customers,9/18/2023,9/18/2023 11:00,,487168,RUP-54161,SO067645,[SP] WHITELABEL AMERICA,"Michel Rodriguez, 9653 McPherson Rd, Unit 203B 78045 Laredo, Texas",,,,,,,,,,,,,,PCS,PACK102626,,,,,,9/18/2023 10:59,,1-wire RFID Reader 125 kHz / RFID kortelės skaitytuvas 125 kHz (,460,,
,[FM-Pro4-001Q] FM-Pro4-001Q,500,33.09306,done,,Final Production Warehouse (Kaunas),Customers,9/15/2023,9/15/2023 11:08,,485153,RUP-54148,SO067542,"[SP] Andakara Informatika Nusantara, Pt","Ivan Arifan, WAREHOUSE ADDRESS : MAJOR CONSOLIDATION (S) PTE LTD NO. 40, PENJURU LANE #04-01 Tel : 6737 3303 609216 Singapore",,,,,,,,,,,,,,PCS,PACK102357,,,,,,9/15/2023 11:07,,FM-Pro4 / GSM/ GPS terminal FM-Pro4,16546.53,,
,[HCV5-LTM-FTE] HCV5 4G FTE,500,46.2454,done,,Final Production Warehouse (Kaunas),Customers,9/15/2023,9/15/2023 10:57,,485338,RUP-54147,SO067573,[SP] ITMobile/ Fleet Complete,"Jelle de Vries, WilKo Electronics, Europaboulevard 54 6135 Sittard",,,,,,,,,,,,,,PCS,PACK102422,,,,,,9/15/2023 10:57,,HCV5 4G FTE,23122.7,,
,[TRACE5-LTE-LA] TRACE5-LTE-LA,2000,23.53655,done,,Final Production Warehouse (Kaunas),Customers,9/15/2023,9/15/2023 9:25,,487153,RUP-54145,SO067824,[Inter] Ruptela SA de CV,"Erasmo Carlos Vite Lara, Viaducto Río de la Piedad 571, Granjas México, Del. Iztacalco 08400 Mexico D.F.",,,,,,,,,,,,,,PCS,PACK103079,,,,,,9/15/2023 9:24,,TRACE5-LTE-LA,47073.1,,
,[TRACE5-LTM-IP67 (TT)] Trace 5 LTM IP67 TT,200,38.863,done,,Final Production Warehouse (Kaunas),Customers,9/15/2023,9/15/2023 9:25,,487153,RUP-54145,SO067824,[Inter] Ruptela SA de CV,"Erasmo Carlos Vite Lara, Viaducto Río de la Piedad 571, Granjas México, Del. Iztacalco 08400 Mexico D.F.",,,,,,,,,,,,,,PCS,PACK103079,,,,,,9/15/2023 9:24,,Trace 5 LTM IP67 TT,7772.6,,
,[Pro_FLS] Pro_Fuel_level_sensor_750,80,69.22263,done,,Final Production Warehouse (Kaunas),Customers,9/15/2023,9/15/2023 9:25,,487153,RUP-54145,SO067824,[Inter] Ruptela SA de CV,"Erasmo Carlos Vite Lara, Viaducto Río de la Piedad 571, Granjas México, Del. Iztacalco 08400 Mexico D.F.",,,,,,,,,,,,,,PCS,PACK103079,,,,,,9/15/2023 9:24,,Ruptela Fuel Level Sensor Pro / Ruptela kuro lygio matuoklis Pro,5537.81,,
,[391] EasyCAN (LCV),100,7.2246,done,,Final Production Warehouse (Kaunas),Customers,9/15/2023,9/15/2023 9:25,,487153,RUP-54145,SO067824,[Inter] Ruptela SA de CV,"Erasmo Carlos Vite Lara, Viaducto Río de la Piedad 571, Granjas México, Del. Iztacalco 08400 Mexico D.F.",,,,,,,,,,,,,,PCS,PACK103079,,,,,,9/15/2023 9:24,,EasyCAN LCV (J1939),722.46,,
,[K00117] 9-pin splitter harness for 5th generation,10,9.909,done,,Final Production Warehouse (Kaunas),Customers,9/15/2023,9/15/2023 9:25,,487153,RUP-54145,SO067824,[Inter] Ruptela SA de CV,"Erasmo Carlos Vite Lara, Viaducto Río de la Piedad 571, Granjas México, Del. Iztacalco 08400 Mexico D.F.",,,,,,,,,,,,,,PCS,PACK103079,,,,,,9/15/2023 9:24,,9-pin splitter harness for 5th generation,99.09,,
,"[B00002] GPS/GLONASS Antenna / Antena JCL002, RG174 1.5m, SMA male connector ",100,2.049,done,,Kauno filialas,Customers,9/15/2023,9/15/2023 9:25,,487153,RUP-54145,SO067824,[Inter] Ruptela SA de CV,"Erasmo Carlos Vite Lara, Viaducto Río de la Piedad 571, Granjas México, Del. Iztacalco 08400 Mexico D.F.",,,,,,,,,,,,,,PCS,PACK103079,,,,,,9/15/2023 9:24,,Pro4/Tco4 antenna,204.9,,
,[Temp_01] Temperature_sensor,100,7.5585,done,,Final Production Warehouse (Kaunas),Customers,9/15/2023,9/15/2023 12:27,,487155,RUP-54149,SO067797,[SP] Fleet Complete Lietuva,"-, Perkūnkiemio g. 3 LT-12127 Vilnius",,,,,,,,,,,,,,PCS,PACK102884,,,,,,9/15/2023 12:27,,Temperature sensor,755.85,,
,[FM-Pro4-001Q] FM-Pro4-001Q,100,33.1271,done,,Final Production Warehouse (Kaunas),Customers,9/14/2023,9/14/2023 9:14,,487134,RUP-54143,SO067264,[SP] Ideal Solutions Company W.L.L.,"Omar Aladwan, Omar Al Mukhtar Road Street 980, Zone 13, Building 8 New Mannai R/A P Doha",,,,,,,,,,,,,,PCS,PACK101777,,,,,,9/14/2023 9:14,,FM-Pro4 / GSM/ GPS terminal FM-Pro4,3312.71,,
,[HCV5-LTM-GL-BT] HCV5 4G Global BLE,110,51.56655,done,,Final Production Warehouse (Kaunas),Customers,9/14/2023,9/14/2023 10:54,,485303,RUP-54144,SO067568,[SP] DISPOSITIVOS INTELIGENTES DE SEGURIDAD S.A.,"Diego Luna, CALLE 16-45 ZONA 15 COLONIA EL MAESTRO, GUATEMALA 01015 Guatemala",,,,,,,,,,,,,,PCS,PACK102483,,,,,,9/14/2023 10:54,,HCV5 4G Global BLE,5672.32,,
,[391] EasyCAN (LCV),2,7.225,done,,Final Production Warehouse (Kaunas),Customers,9/14/2023,9/14/2023 10:54,,485303,RUP-54144,SO067568,[SP] DISPOSITIVOS INTELIGENTES DE SEGURIDAD S.A.,"Diego Luna, CALLE 16-45 ZONA 15 COLONIA EL MAESTRO, GUATEMALA 01015 Guatemala",,,,,,,,,,,,,,PCS,PACK102483,,,,,,9/14/2023 10:54,,EasyCAN LCV (J1939),14.45,,
,[K00068] OBD2 harness,2,4.07,done,,Final Production Warehouse (Kaunas),Customers,9/14/2023,9/14/2023 10:54,,485303,RUP-54144,SO067568,[SP] DISPOSITIVOS INTELIGENTES DE SEGURIDAD S.A.,"Diego Luna, CALLE 16-45 ZONA 15 COLONIA EL MAESTRO, GUATEMALA 01015 Guatemala",,,,,,,,,,,,,,PCS,PACK102483,,,,,,9/14/2023 10:54,,OBD2 harness,8.14,,
,[X01497] GK Eco light kartoninė dėžutė 66x63x45 (Su iškirtimu QR kodui),100,0.08,done,,Kauno filialas,Customers,9/14/2023,9/14/2023 8:00,,487068,RUP-54141,SO067819,[SP] Fleet Complete Eesti OÜ,"Piret Papper, Lõõtsa 1A 11415 Talinn",,,,,,,,,,,,,,PCS,PACK102989,,,,,,9/14/2023 8:00,,GK Eco light kartoninė dėžutė 66x63x45 (Su iškirtimu QR kodui),8,,
,[X00724] Sticker for Fleet Complete box,100,0.07,done,,Kauno filialas,Customers,9/14/2023,9/14/2023 8:00,,487068,RUP-54141,SO067819,[SP] Fleet Complete Eesti OÜ,"Piret Papper, Lõõtsa 1A 11415 Talinn",,,,,,,,,,,,,,PCS,PACK102989,,,,,,9/14/2023 8:00,,Sticker for Fleet Complete box,7,,
,[easycan01v] EasyCAN (Volvo),1,7.16,done,,Final Production Warehouse (Kaunas),Customers,9/14/2023,9/14/2023 9:09,,487071,RUP-54142,SO067821,[SP] Radijo ryšio sistemos,"Aušra Ordienė, Kirtimų g. 47 LT-02244 Vilnius",,,,,,,,,,,,,,PCS,PACK102991,,,,,,9/14/2023 9:09,,EasyCAN Volvo (J1708),7.16,,
